Shipment ID,Sales Person,Geography,Product,Sales,Status,Delivered On,Date
4208,Kayla Banks,Japan,Tablet,750.43,Returned,NULL,7/11/2023
4209,Michelle Garrett,Canada,Printer,489.73,Completed,3/28/2024,3/26/2024
4210,Michelle Garrett,Brazil,Tablet,112.95,Returned,NULL,1/8/2024
4211,Jeffrey Rivera,India,Speaker,471.96,Completed,4/24/2023,4/12/2023
4212,Catherine Roberts,China,Laptop,443.73,Returned,NULL,3/8/2023
4213,Laurie Figueroa,Germany,Monitor,431.02,Completed,1/8/2024,12/29/2023
4214,Erin Arnold,USA,Speaker,781.03,Active,NULL,3/23/2024
4215,Jeffrey Rivera,China,Webcam,584.54,Returned,NULL,4/14/2024
4216,Kayla Banks,Germany,Headphones,863.47,Active,NULL,5/20/2024
4217,Jeffrey Sims,China,Tablet,114.63,Returned,NULL,5/10/2023
4218,Jeffery Mills,Australia,Speaker,860.6,Returned,NULL,4/10/2024
4219,Jessica White,UK,Mouse,504.83,Active,NULL,3/30/2024
4220,Debra Hughes,Australia,Headphones,158.19,Returned,NULL,4/13/2023
4221,Catherine Roberts,USA,Monitor,204.88,Active,NULL,6/18/2024
4222,Bonnie Lucero,Australia,Laptop,789.37,Returned,NULL,2/14/2024
4223,Stacey Brown,Germany,Tablet,750.42,Completed,3/27/2024,3/17/2024
4224,Gabriel Vasquez,USA,Speaker,363.87,Active,NULL,6/17/2023
4225,Jeffrey Sims,Brazil,Keyboard,184.57,Returned,NULL,4/20/2024
4226,Debra Hughes,China,Mouse,659.78,Active,NULL,5/4/2024
4227,Stacey Brown,Brazil,Webcam,654.25,Completed,9/23/2022,9/19/2022
4228,Debra Hughes,Germany,Laptop,556.08,Returned,NULL,1/17/2024
4229,Sandra Henderson,Germany,Smartphone,829.88,Completed,4/22/2023,4/12/2023
4230,Bonnie Lucero,Australia,Tablet,753.79,Completed,3/22/2023,3/2/2023
4231,Debra Hughes,Japan,Printer,409.86,Completed,2/5/2023,1/18/2023
4232,Erin Arnold,India,Tablet,479.42,Completed,9/12/2023,8/31/2023
4233,Jessica White,Australia,Keyboard,766.2,Completed,12/21/2023,12/1/2023
4234,Cynthia Herman,USA,Keyboard,544.47,Returned,NULL,9/26/2023
4235,Michelle Garrett,Japan,Tablet,766.66,Returned,NULL,1/25/2024
4236,Jessica White,India,Keyboard,460.61,Completed,6/22/2024,6/10/2024
4237,Kayla Banks,Canada,Speaker,767.86,Completed,4/6/2023,4/4/2023
4238,Debra Hughes,France,Headphones,291.04,Active,NULL,1/15/2024
4239,Cynthia Herman,Canada,Tablet,354.81,Completed,4/2/2023,3/31/2023
4240,Candace Harris,Canada,Mouse,166.92,Active,NULL,1/4/2023
4241,Gabriel Vasquez,USA,Monitor,525.9,Returned,NULL,2/16/2024
4242,Jeffery Mills,USA,Webcam,336.13,Returned,NULL,8/23/2023
4243,Jeffrey Rivera,Canada,Smartphone,479.52,Completed,10/20/2022,10/18/2022
4244,Jeffery Mills,Japan,Laptop,127.18,Returned,NULL,6/19/2023
4245,Gabriel Vasquez,UK,Tablet,875.97,Active,NULL,6/5/2024
4246,Michelle Garrett,USA,Printer,799.91,Active,NULL,4/25/2023
4247,Stacey Brown,Australia,Keyboard,759.33,Active,NULL,9/11/2023
4248,Cynthia Herman,France,Monitor,246.85,Completed,7/1/2024,6/25/2024
4249,Stacey Brown,China,Speaker,305.91,Completed,5/23/2024,5/8/2024
4250,Laurie Figueroa,India,Webcam,694.44,Returned,NULL,7/23/2023
4251,Stacey Brown,Brazil,Webcam,889.9,Returned,NULL,12/21/2023
4252,Jeffery Mills,Australia,Keyboard,304.58,Active,NULL,11/5/2022
4253,Jeffrey Sims,UK,Keyboard,679.89,Active,NULL,10/25/2022
4254,Bonnie Lucero,India,Printer,386.3,Returned,NULL,8/16/2023
4255,Sandra Henderson,USA,Tablet,418.6,Completed,10/3/2023,10/2/2023
4256,Sandra Henderson,USA,Smartphone,533.53,Returned,NULL,6/5/2023
4257,Laurie Figueroa,UK,Webcam,508.05,Returned,NULL,8/25/2022
4258,Kayla Banks,Germany,Headphones,812.34,Returned,NULL,3/31/2024
4259,Kayla Banks,Australia,Tablet,707.24,Returned,NULL,2/28/2023
4260,Jeffrey Sims,France,Headphones,615.33,Active,NULL,5/19/2023
4261,Sandra Henderson,Brazil,Laptop,302.11,Active,NULL,12/28/2022
4262,Bonnie Lucero,USA,Smartphone,520.34,Active,NULL,9/16/2023
4263,Debra Hughes,UK,Monitor,995.72,Active,NULL,4/2/2024
4264,Jeffery Mills,Australia,Webcam,863.43,Returned,NULL,9/19/2022
4265,Jeffery Mills,Japan,Mouse,936.48,Returned,NULL,3/24/2023
4266,Jeffrey Rivera,Brazil,Smartphone,385.89,Returned,NULL,11/9/2022
4267,Justin Bowman,China,Tablet,209.48,Returned,NULL,10/10/2022
4268,Gabriel Vasquez,UK,Webcam,310.68,Active,NULL,5/20/2024
4269,Jeffery Mills,China,Printer,689.25,Returned,NULL,11/1/2023
4270,Jessica White,France,Tablet,303.77,Completed,9/7/2023,9/1/2023
4271,Jeffrey Sims,China,Printer,660.62,Active,NULL,12/12/2023
4272,James Moore,India,Keyboard,780.38,Returned,NULL,3/3/2024
4273,Candace Harris,Australia,Mouse,886.22,Completed,4/2/2024,3/13/2024
4274,Erin Arnold,USA,Printer,310.06,Active,NULL,9/10/2022
4275,Kayla Banks,USA,Printer,179.13,Active,NULL,10/25/2022
4276,Jessica White,Japan,Monitor,935.97,Completed,1/16/2024,12/29/2023
4277,Stacey Brown,India,Printer,472.36,Active,NULL,12/31/2023
4278,Kayla Banks,Germany,Headphones,479.18,Returned,NULL,5/20/2024
4279,Bonnie Lucero,USA,Keyboard,441.41,Active,NULL,4/27/2024
4280,Bonnie Lucero,France,Headphones,531.34,Active,NULL,8/27/2022
4281,Stacey Brown,USA,Speaker,279.55,Active,NULL,7/12/2023
4282,Gabriel Vasquez,USA,Speaker,513.75,Active,NULL,6/18/2023
4283,James Moore,USA,Headphones,873.51,Completed,5/10/2023,5/9/2023
4284,James Moore,Germany,Keyboard,823.55,Returned,NULL,3/30/2023
4285,Debra Hughes,USA,Smartphone,370.18,Returned,NULL,3/9/2024
4286,Stacey Brown,Australia,Printer,166.37,Completed,10/12/2023,9/22/2023
4287,Brandon Richards,Japan,Keyboard,905.44,Returned,NULL,8/22/2023
4288,Cynthia Herman,USA,Monitor,406.36,Completed,6/23/2023,6/22/2023
4289,Michelle Garrett,Japan,Headphones,584.55,Active,NULL,8/24/2022
4290,Bonnie Lucero,Australia,Printer,363.23,Active,NULL,8/31/2022
4291,Erin Arnold,Brazil,Keyboard,150.47,Active,NULL,12/2/2022
4292,Kayla Banks,Germany,Laptop,222.06,Returned,NULL,4/21/2023
4293,Catherine Roberts,UK,Printer,814.88,Active,NULL,12/3/2023
4294,Jessica White,India,Tablet,694.15,Active,NULL,1/20/2023
4295,Stacey Brown,China,Speaker,715.79,Completed,11/27/2022,11/12/2022
4296,Laurie Figueroa,China,Laptop,332.34,Completed,6/16/2023,6/1/2023
4297,Bonnie Lucero,Canada,Laptop,687.33,Returned,NULL,10/14/2023
4298,Jeffery Mills,India,Tablet,373.69,Active,NULL,1/20/2024
4299,Jeffrey Sims,Australia,Mouse,729.57,Returned,NULL,4/11/2023
4300,Gabriel Vasquez,UK,Printer,208.6,Active,NULL,7/10/2023
4301,Candace Harris,India,Tablet,970.6,Active,NULL,5/13/2024
4302,Jessica White,Germany,Tablet,350.36,Returned,NULL,12/17/2023
4303,James Moore,China,Laptop,346.65,Active,NULL,9/17/2022
4304,Jeffery Mills,Brazil,Smartphone,380.69,Returned,NULL,6/6/2023
4305,Bonnie Lucero,Canada,Smartphone,102.52,Active,NULL,8/14/2022
4306,Brandon Richards,USA,Webcam,593.02,Returned,NULL,10/15/2022
4307,Cynthia Herman,Canada,Webcam,928.41,Returned,NULL,10/26/2022
4308,Gabriel Vasquez,India,Webcam,770.69,Returned,NULL,5/23/2023
4309,Sandra Henderson,USA,Keyboard,567.65,Returned,NULL,5/19/2024
4310,Debra Hughes,France,Laptop,680.7,Active,NULL,11/15/2022
4311,Jeffery Mills,China,Tablet,697.76,Active,NULL,7/13/2024
4312,Candace Harris,Germany,Tablet,205.52,Returned,NULL,2/9/2024
4313,Kayla Banks,China,Laptop,733.98,Returned,NULL,6/16/2023
4314,Jeffrey Rivera,Brazil,Tablet,319.67,Completed,11/28/2023,11/24/2023
4315,Gabriel Vasquez,Japan,Mouse,956.16,Active,NULL,9/17/2022
4316,Brandon Richards,Germany,Printer,307.68,Returned,NULL,4/14/2024
4317,Jessica White,France,Monitor,772.68,Returned,NULL,9/4/2022
4318,Justin Bowman,UK,Monitor,510.06,Active,NULL,5/15/2024
4319,Erin Arnold,USA,Keyboard,849.43,Active,NULL,10/24/2023
4320,James Moore,Canada,Keyboard,770.25,Completed,12/25/2022,12/23/2022
4321,Candace Harris,India,Headphones,230.32,Returned,NULL,3/9/2023
4322,Gabriel Vasquez,Germany,Monitor,347.67,Returned,NULL,6/23/2023
4323,Kevin King,China,Tablet,160.78,Active,NULL,7/18/2024
4324,Laurie Figueroa,Australia,Webcam,773.54,Completed,9/11/2022,8/22/2022
4325,Catherine Roberts,Australia,Mouse,269.21,Returned,NULL,10/16/2023
4326,Laurie Figueroa,Japan,Webcam,380.82,Completed,10/17/2023,9/29/2023
4327,Kevin King,USA,Speaker,476.66,Returned,NULL,6/8/2024
4328,Jeffrey Rivera,Japan,Smartphone,371.86,Completed,5/2/2024,4/14/2024
4329,Jeffrey Sims,Brazil,Laptop,426.95,Active,NULL,8/6/2023
4330,Kayla Banks,Germany,Laptop,345.43,Completed,5/2/2024,4/22/2024
4331,Erin Arnold,UK,Headphones,708.17,Active,NULL,12/8/2023
4332,Jeffery Mills,UK,Webcam,503.14,Returned,NULL,12/12/2023
4333,Justin Bowman,UK,Webcam,936.16,Completed,6/21/2024,6/13/2024
4334,Erin Arnold,Germany,Smartphone,591.84,Active,NULL,5/8/2024
4335,Cynthia Herman,France,Mouse,527.27,Completed,7/7/2024,7/1/2024
4336,Kayla Banks,France,Mouse,996.93,Active,NULL,8/15/2022
4337,Jeffrey Rivera,China,Tablet,271.7,Completed,11/4/2022,10/20/2022
4338,Stacey Brown,Brazil,Mouse,864.5,Completed,12/30/2022,12/26/2022
4339,Debra Hughes,USA,Monitor,353.2,Returned,NULL,8/14/2022
4340,Stacey Brown,Germany,Monitor,277.92,Active,NULL,7/18/2024
4341,Catherine Roberts,Germany,Headphones,215.6,Completed,4/10/2024,3/31/2024
4342,Jeffrey Rivera,Germany,Monitor,938.62,Completed,6/11/2023,6/1/2023
4343,Bonnie Lucero,Canada,Keyboard,235.71,Active,NULL,5/6/2023
4344,Stacey Brown,China,Headphones,795.45,Returned,NULL,5/27/2023
4345,Gabriel Vasquez,Brazil,Speaker,498.66,Active,NULL,10/11/2022
4346,Kayla Banks,USA,Laptop,736.23,Returned,NULL,2/15/2023
4347,Bonnie Lucero,UK,Speaker,691.9,Active,NULL,4/14/2024
4348,Jeffrey Rivera,Germany,Monitor,651.25,Returned,NULL,6/5/2024
4349,Stacey Brown,China,Tablet,597.71,Completed,5/7/2023,4/22/2023
4350,Justin Bowman,UK,Headphones,271.26,Completed,3/23/2023,3/15/2023
4351,Kayla Banks,Japan,Webcam,415.89,Completed,1/15/2023,12/28/2022
4352,Gabriel Vasquez,Germany,Monitor,146.79,Returned,NULL,3/17/2024
4353,Catherine Roberts,India,Keyboard,225.7,Returned,NULL,8/17/2022
4354,Candace Harris,Brazil,Headphones,268.9,Active,NULL,7/14/2023
4355,Jeffrey Rivera,USA,Tablet,430.83,Returned,NULL,5/14/2023
4356,Jessica White,Germany,Headphones,533.13,Completed,1/16/2023,1/6/2023
4357,James Moore,USA,Printer,859.49,Completed,1/21/2023,1/20/2023
4358,Laurie Figueroa,USA,Mouse,307.83,Completed,2/21/2024,2/20/2024
4359,Cynthia Herman,Japan,Monitor,291.7,Active,NULL,5/10/2023
4360,Cynthia Herman,Canada,Headphones,667.51,Active,NULL,1/27/2024
4361,Erin Arnold,Canada,Keyboard,159.86,Returned,NULL,1/31/2024
4362,Bonnie Lucero,Australia,Keyboard,249.71,Returned,NULL,11/9/2023
4363,Michelle Garrett,USA,Keyboard,781.86,Completed,10/12/2022,10/11/2022
4364,Cynthia Herman,USA,Mouse,764.71,Returned,NULL,5/17/2024
4365,Kevin King,China,Smartphone,357.91,Returned,NULL,9/6/2023
4366,Catherine Roberts,Australia,Keyboard,795.81,Active,NULL,8/28/2022
4367,Jeffrey Rivera,Brazil,Mouse,293.32,Returned,NULL,6/25/2023
4368,Brandon Richards,China,Tablet,205.74,Returned,NULL,8/22/2023
4369,Catherine Roberts,China,Tablet,834.83,Completed,11/26/2022,11/11/2022
4370,James Moore,Japan,Webcam,288.74,Completed,4/13/2023,3/26/2023
4371,James Moore,India,Webcam,155.19,Active,NULL,2/12/2023
4372,Jeffery Mills,UK,Printer,595.84,Active,NULL,10/28/2022
4373,Kevin King,Canada,Speaker,383.92,Active,NULL,11/13/2023
4374,Kevin King,Germany,Webcam,137.73,Active,NULL,3/19/2023
4375,Catherine Roberts,China,Tablet,151.78,Completed,6/9/2024,5/25/2024
4376,Kevin King,UK,Smartphone,711.11,Returned,NULL,2/2/2024
4377,Cynthia Herman,Germany,Laptop,845.19,Completed,12/30/2022,12/20/2022
4378,Kevin King,Canada,Speaker,618.08,Active,NULL,11/22/2022
4379,Gabriel Vasquez,Germany,Mouse,674.34,Active,NULL,6/30/2023
4380,Debra Hughes,China,Laptop,326.13,Completed,7/28/2023,7/13/2023
4381,Justin Bowman,France,Laptop,692.28,Completed,9/30/2023,9/24/2023
4382,Erin Arnold,Canada,Laptop,831.72,Active,NULL,11/16/2023
4383,Erin Arnold,Brazil,Smartphone,157.66,Returned,NULL,6/24/2023
4384,Michelle Garrett,India,Webcam,496.03,Active,NULL,6/9/2023
4385,Bonnie Lucero,China,Webcam,342.16,Completed,8/15/2023,7/31/2023
4386,Cynthia Herman,Brazil,Printer,218.87,Completed,7/2/2024,6/28/2024
4387,Erin Arnold,Japan,Laptop,967.25,Completed,2/17/2023,1/30/2023
4388,Catherine Roberts,Japan,Laptop,480.45,Active,NULL,6/14/2023
4389,Brandon Richards,India,Tablet,281.76,Active,NULL,2/5/2024
4390,Michelle Garrett,India,Mouse,903.05,Returned,NULL,11/25/2022
4391,Stacey Brown,Germany,Monitor,964.66,Active,NULL,12/22/2023
4392,Cynthia Herman,India,Printer,720.51,Active,NULL,10/11/2023
4393,Justin Bowman,Japan,Monitor,404.85,Returned,NULL,3/11/2023
4394,Catherine Roberts,Germany,Laptop,478.61,Returned,NULL,5/22/2023
4395,Jeffrey Sims,France,Monitor,646.45,Returned,NULL,12/22/2023
4396,James Moore,Japan,Smartphone,756.84,Returned,NULL,12/2/2023
4397,Sandra Henderson,Japan,Webcam,479.61,Returned,NULL,5/11/2024
4398,Jeffrey Sims,UK,Headphones,250.57,Completed,1/6/2024,12/29/2023
4399,Gabriel Vasquez,Brazil,Mouse,113.62,Active,NULL,3/15/2024
4400,Candace Harris,Germany,Headphones,913.04,Completed,2/5/2023,1/26/2023
4401,Brandon Richards,France,Webcam,675.81,Completed,8/30/2022,8/24/2022
4402,Gabriel Vasquez,Canada,Printer,862.03,Completed,3/18/2024,3/16/2024
4403,Michelle Garrett,Germany,Headphones,554.86,Completed,2/27/2023,2/17/2023
4404,Stacey Brown,France,Smartphone,235.72,Completed,3/17/2023,3/11/2023
4405,Brandon Richards,Australia,Monitor,685.5,Active,NULL,12/29/2022
4406,Candace Harris,Australia,Printer,861.57,Completed,4/2/2023,3/13/2023
4407,Kayla Banks,France,Monitor,330.42,Completed,11/20/2022,11/14/2022
4408,Michelle Garrett,Germany,Monitor,446.79,Returned,NULL,12/2/2023
4409,Cynthia Herman,India,Mouse,642.68,Active,NULL,8/28/2022
4410,Bonnie Lucero,USA,Headphones,164.61,Completed,1/16/2024,1/15/2024
4411,James Moore,France,Monitor,485.93,Completed,1/27/2024,1/21/2024
4412,Sandra Henderson,UK,Monitor,184.3,Completed,12/31/2023,12/23/2023
4413,Jessica White,China,Webcam,423.75,Completed,3/17/2023,3/2/2023
4414,Bonnie Lucero,Japan,Monitor,493.63,Returned,NULL,8/25/2022
4415,Laurie Figueroa,UK,Keyboard,109.54,Active,NULL,4/12/2023
4416,Jessica White,India,Tablet,992.32,Completed,5/15/2023,5/3/2023
4417,Gabriel Vasquez,Australia,Mouse,931.32,Returned,NULL,8/31/2022
4418,Bonnie Lucero,USA,Tablet,352.19,Completed,5/9/2024,5/8/2024
4419,James Moore,Brazil,Speaker,323.22,Returned,NULL,12/30/2022
4420,Sandra Henderson,France,Keyboard,892.17,Returned,NULL,2/9/2023
4421,Kayla Banks,Japan,Smartphone,716.91,Active,NULL,7/18/2023
4422,Brandon Richards,Japan,Monitor,625.24,Completed,4/23/2024,4/5/2024
4423,Debra Hughes,Canada,Mouse,398.76,Active,NULL,10/18/2023
4424,Gabriel Vasquez,Canada,Webcam,680.2,Completed,11/6/2023,11/4/2023
4425,Debra Hughes,UK,Printer,668.77,Completed,11/2/2023,10/25/2023
4426,Erin Arnold,USA,Speaker,715.35,Returned,NULL,7/30/2023
4427,Stacey Brown,China,Mouse,149.12,Completed,10/28/2023,10/13/2023
4428,Candace Harris,France,Headphones,970.45,Returned,NULL,8/14/2022
4429,Jeffrey Rivera,Canada,Headphones,435.17,Completed,4/5/2024,4/3/2024
4430,Erin Arnold,USA,Tablet,955.23,Completed,9/11/2022,9/10/2022
4431,Jessica White,USA,Laptop,705.63,Active,NULL,4/30/2024
4432,Sandra Henderson,Germany,Webcam,548.94,Completed,6/18/2024,6/8/2024
4433,Bonnie Lucero,Canada,Mouse,247.16,Active,NULL,3/23/2023
4434,Erin Arnold,Germany,Smartphone,686.05,Returned,NULL,10/9/2023
4435,Jeffrey Rivera,Australia,Webcam,210.14,Returned,NULL,3/21/2023
4436,Sandra Henderson,UK,Smartphone,125.41,Completed,5/28/2024,5/20/2024
4437,Catherine Roberts,USA,Tablet,266.6,Completed,3/12/2023,3/11/2023
4438,Catherine Roberts,Canada,Printer,333.98,Completed,9/19/2022,9/17/2022
4439,Catherine Roberts,Japan,Laptop,466.88,Returned,NULL,5/13/2023
4440,Jessica White,China,Printer,738.12,Completed,11/9/2022,10/25/2022
4441,Kevin King,USA,Webcam,436.73,Completed,6/16/2023,6/15/2023
4442,Erin Arnold,Australia,Monitor,789.82,Completed,2/3/2023,1/14/2023
4443,Candace Harris,Canada,Tablet,561.56,Returned,NULL,8/31/2023
4444,Kayla Banks,Germany,Printer,880.1,Completed,4/18/2023,4/8/2023
4445,Gabriel Vasquez,Japan,Smartphone,917.32,Returned,NULL,5/12/2023
4446,Cynthia Herman,Japan,Mouse,345.95,Returned,NULL,5/1/2024
4447,Jessica White,Australia,Mouse,466.56,Completed,12/25/2022,12/5/2022
4448,Jeffery Mills,India,Printer,491.52,Completed,2/11/2023,1/30/2023
4449,Laurie Figueroa,Japan,Speaker,489.4,Completed,9/20/2023,9/2/2023
4450,Jeffrey Sims,Japan,Headphones,782.07,Completed,8/31/2023,8/13/2023
4451,Bonnie Lucero,USA,Mouse,945.5,Returned,NULL,7/2/2023
4452,Brandon Richards,Australia,Keyboard,382.44,Returned,NULL,2/5/2023
4453,James Moore,Japan,Printer,898.74,Completed,12/12/2023,11/24/2023
4454,Brandon Richards,France,Printer,818.66,Returned,NULL,11/22/2023
4455,Laurie Figueroa,Canada,Printer,351.95,Completed,11/17/2022,11/15/2022
4456,Michelle Garrett,India,Webcam,427.81,Returned,NULL,6/7/2023
4457,James Moore,Canada,Headphones,283.96,Active,NULL,6/28/2024
4458,Jessica White,Brazil,Smartphone,463.72,Active,NULL,4/28/2023
4459,Candace Harris,UK,Speaker,923.49,Returned,NULL,7/1/2024
4460,Cynthia Herman,Australia,Smartphone,150.52,Active,NULL,11/26/2023
4461,Justin Bowman,Japan,Monitor,766.18,Returned,NULL,12/13/2023
4462,Brandon Richards,UK,Tablet,999.07,Returned,NULL,8/24/2023
4463,Kayla Banks,Germany,Headphones,277.84,Active,NULL,6/16/2024
4464,Laurie Figueroa,Brazil,Mouse,305.27,Returned,NULL,2/20/2023
4465,Michelle Garrett,Brazil,Laptop,545.36,Active,NULL,8/23/2023
4466,Kevin King,Brazil,Mouse,960.13,Returned,NULL,5/4/2023
4467,Jeffrey Sims,UK,Keyboard,135.95,Active,NULL,10/8/2023
4468,Brandon Richards,USA,Keyboard,121.1,Active,NULL,12/25/2023
4469,Jessica White,Australia,Monitor,388.35,Completed,8/1/2024,7/12/2024
4470,Justin Bowman,France,Printer,994.9,Completed,8/24/2022,8/18/2022
4471,Bonnie Lucero,USA,Laptop,197.56,Returned,NULL,10/9/2022
4472,Michelle Garrett,India,Monitor,313.32,Returned,NULL,5/9/2024
4473,Bonnie Lucero,France,Webcam,324.33,Returned,NULL,7/2/2024
4474,Bonnie Lucero,Australia,Speaker,641.51,Completed,7/12/2023,6/22/2023
4475,Kayla Banks,China,Mouse,363.71,Active,NULL,3/5/2023
4476,Gabriel Vasquez,Australia,Mouse,828.69,Completed,5/23/2024,5/3/2024
4477,Gabriel Vasquez,UK,Laptop,655.1,Completed,2/21/2023,2/13/2023
4478,Sandra Henderson,Australia,Mouse,661.34,Returned,NULL,10/19/2022
4479,Bonnie Lucero,UK,Smartphone,662.96,Returned,NULL,6/24/2024
4480,Brandon Richards,UK,Printer,620.04,Completed,8/27/2023,8/19/2023
4481,Jeffrey Sims,France,Monitor,708.99,Returned,NULL,6/23/2023
4482,Justin Bowman,UK,Mouse,343.46,Completed,8/15/2023,8/7/2023
4483,Jeffrey Rivera,Germany,Laptop,837.05,Completed,8/6/2024,7/27/2024
4484,Brandon Richards,India,Tablet,522.51,Active,NULL,1/6/2023
4485,Brandon Richards,Japan,Printer,945.84,Completed,10/30/2022,10/12/2022
4486,Jeffrey Sims,USA,Tablet,100.98,Completed,8/26/2022,8/25/2022
4487,Erin Arnold,Brazil,Mouse,406.6,Returned,NULL,6/29/2024
4488,Candace Harris,Brazil,Webcam,328.19,Active,NULL,12/28/2023
4489,Bonnie Lucero,France,Monitor,352.18,Completed,5/31/2023,5/25/2023
4490,Kayla Banks,USA,Monitor,456.22,Active,NULL,2/26/2024
4491,Gabriel Vasquez,Brazil,Printer,969.29,Active,NULL,1/17/2024
4492,Gabriel Vasquez,Japan,Printer,160.27,Returned,NULL,5/4/2023
4493,Kevin King,Canada,Mouse,226.38,Completed,1/14/2023,1/12/2023
4494,Jessica White,UK,Printer,231.97,Returned,NULL,3/20/2024
4495,Jeffrey Rivera,Germany,Monitor,464.19,Returned,NULL,6/20/2023
4496,Laurie Figueroa,Australia,Speaker,852.65,Returned,NULL,6/3/2024
4497,Laurie Figueroa,China,Speaker,429.92,Active,NULL,7/16/2023
4498,Catherine Roberts,China,Webcam,662.57,Returned,NULL,2/29/2024
4499,Jeffery Mills,Australia,Webcam,854.07,Active,NULL,9/30/2022
4500,Bonnie Lucero,Australia,Smartphone,240.53,Returned,NULL,9/13/2023
4501,Kayla Banks,France,Mouse,548.83,Active,NULL,9/20/2022
4502,Erin Arnold,Brazil,Printer,567.46,Returned,NULL,1/14/2023
4503,Gabriel Vasquez,USA,Printer,158.93,Returned,NULL,1/18/2023
4504,Erin Arnold,France,Laptop,731.79,Active,NULL,3/19/2024
4505,Bonnie Lucero,Germany,Webcam,185.42,Active,NULL,3/27/2024
4506,Catherine Roberts,UK,Mouse,281.36,Returned,NULL,2/5/2024
4507,Kayla Banks,USA,Tablet,193.64,Active,NULL,2/15/2024
4508,Erin Arnold,India,Tablet,794.02,Returned,NULL,7/20/2024
4509,Sandra Henderson,USA,Headphones,822.8,Returned,NULL,6/4/2023
4510,Stacey Brown,Brazil,Speaker,280.66,Completed,10/13/2022,10/9/2022
4511,Michelle Garrett,UK,Speaker,115.32,Completed,2/5/2024,1/28/2024
4512,Justin Bowman,Brazil,Keyboard,643.04,Completed,5/12/2023,5/8/2023
4513,Jeffery Mills,France,Keyboard,879.05,Completed,11/13/2022,11/7/2022
4514,Jeffrey Sims,USA,Speaker,834.78,Active,NULL,10/27/2023
4515,Justin Bowman,Canada,Mouse,759.07,Completed,10/27/2022,10/25/2022
4516,Brandon Richards,Japan,Headphones,714.64,Active,NULL,8/3/2023
4517,Debra Hughes,Australia,Keyboard,859.49,Active,NULL,10/27/2022
4518,Brandon Richards,Australia,Tablet,990.53,Completed,6/27/2023,6/7/2023
4519,Candace Harris,Canada,Laptop,529.34,Completed,6/7/2024,6/5/2024
4520,Jeffrey Rivera,Brazil,Printer,526.51,Active,NULL,11/30/2023
4521,Jessica White,Australia,Mouse,268.55,Returned,NULL,10/2/2023
4522,Brandon Richards,India,Webcam,210.16,Returned,NULL,7/20/2023
4523,Brandon Richards,UK,Smartphone,214.29,Completed,9/4/2022,8/27/2022
4524,Laurie Figueroa,France,Keyboard,254.24,Returned,NULL,5/15/2023
